Gene	VarianceMedian_Islands	VarianceMedian_PocilloGG	VarianceMedian_SymbioGG	sd_Islands	sd_PocilloGG	sd_SymbioGG	Q1_Islands	Q1_PocilloGG	Q1_SymbioGG	Q3_Islands	Q3_PocilloGG	Q3_SymbioGG	Residuals
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4892.3	0.0183	0	0.6035	0.00720372562838036	0	0.0610855873257601	0.014	0	0.6017	0.0205	0	0.6079	0.3782
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold153.4	0.6034	0.0184	0	0.0701159308194087	0.0159990160672657	0	0.6	0.0143	0	0.6115	0.0282	0	0.3782
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold374.5	0.6034	0.2206	0	0.076533583746265	0.0229544608560215	0.0556491497187878	0.5954	0.2161	0	0.6068	0.2234	0.0098	0.176
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9427.1	0.2487	0.0438	0.6034	0.0693441388947083	0.0875186129419394	0.13774725622933	0.2408	0.0424	0.6003	0.2515	0.0471	0.6055	0.1041
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold424.4	0.0644	0.0354	0.6033	0.0140938782458738	0.229766601545709	0.250334995396468	0.0605	0.0283	0.5896	0.0693	0.0451	0.6154	0.2969
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7796.1	0.0588	0	0.6033	0.0132330825972441	0.00304125278208497	0.058693741392309	0.0537	0	0.5989	0.0637	0	0.6084	0.3379
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5362.2	0	0.0314	0.6032	0	0.00990835734932262	0.065445961723229	0	0.027	0.5981	0	0.0354	0.6099	0.3654
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5508.2	0.0841	0	0.6032	0.011190404501411	0	0.0589452344637553	0.0819	0	0.6015	0.0866	0	0.6058	0.3127
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3944.2	0.1427	0.0184	0.6031	0.0293600255027059	0.0121395739571604	0.0635683120934676	0.1335	0.005	0.5949	0.162	0.0234	0.6096	0.2358
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4848.2	0.0694	0	0.6031	0.0117802115558989	0.00272447440588295	0.0604818712922467	0.0632	0	0.5994	0.0723	0	0.6084	0.3275
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold623.11	0.1966	0.6031	0	0.0234592965212551	0.0597772843627913	0	0.1916	0.5942	0	0.2073	0.6099	0	0.2003
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold22333.1	0.0059	0	0.603	0.00527963345240719	0.000574695771132691	0.0669540129148049	0.0034	0	0.6005	0.0084	0	0.6094	0.3911
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold619.7	0.0393	0	0.603	0.00977090673461689	0	0.0591066140949179	0.0364	0	0.5991	0.0437	0	0.6065	0.3577
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7814.1	0.1741	0.0123	0.603	0.0231890604151134	0.00944700771715674	0.0599462537339176	0.1697	0.0059	0.5966	0.1806	0.0158	0.6117	0.2106
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1136.2	0	0	0.6029	0.00293094843277672	0.00114229085892694	0.0587749401231204	0	0	0.6	0	0	0.6077	0.3971
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2840.10	0.0513	0.1564	0.6028	0.00759726040183695	0.0195126764689868	0.059306783336977	0.0495	0.1532	0.6004	0.0529	0.1601	0.6088	0.1895
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7971.2	0.0257	0.0496	0.6028	0.0345983190576854	0.0194948811860108	0.0608242842752325	0.0109	0.0353	0.5974	0.0448	0.0573	0.6098	0.3219
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1014.5	0.251	0	0.6027	0.0316310193424354	0.00706215789076356	0.0613081573251402	0.2427	0	0.5946	0.26	0.0033	0.6091	0.1463
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold976.8	0.6027	0	0	0.0600807301914099	0.00225102762805413	0	0.5978	0	0	0.6091	0	0	0.3973
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1370.3	0.0403	0	0.6026	0.00929586269266148	0	0.0613846751520851	0.0373	0	0.5992	0.0432	0	0.6081	0.3571
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1828.7	0.0311	0.0057	0.6026	0.0257521872102043	0.00673691001179069	0.0661258577296544	0.0224	0.0016	0.5834	0.0423	0.0093	0.6171	0.3606
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold245.22	0.1059	0	0.6026	0.0194938434394589	0	0.0610874218564868	0.0988	0	0.594	0.1147	0	0.6093	0.2915
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3870.6	0.1892	0	0.6024	0.0277351165267603	0	0.0602437325135948	0.1707	0	0.5925	0.2002	0	0.6164	0.2084
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6541.4	0.1178	0	0.6023	0.0204556056102833	0	0.0596877861842091	0.1133	0	0.5977	0.1247	0	0.6104	0.2799
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1922.3	0	0	0.602	0.00325668788343288	0	0.0586269201785565	0	0	0.5966	0	0	0.6074	0.398
Cladocopium-goreaui-C1-CDS_TaraDB-ID-NOT-FOUND_scaffold6087.1	1e-04	0.0101	0.6018	0.00556992387629917	0.00684911171573346	0.0595113552755088	0	0.0047	0.5965	0.0054	0.0159	0.6118	0.388
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3349.3	0.0041	0.1592	0.6018	0.00530589575204474	0.0192127178897781	0.0595377150989026	0.0013	0.1493	0.5975	0.0075	0.1657	0.6085	0.2349
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold373.13	0.0474	0	0.6018	0.0125358772929503	0	0.0585025969347872	0.0426	0	0.5974	0.0546	0	0.6075	0.3508
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3786.3	0.0015	0	0.6017	0.00588074947664561	0	0.0617952347932528	0	0	0.5978	0.0041	0	0.6085	0.3968
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold483.2	0.6016	0.0969	0	0.0596332124221499	0.012801913693803	0	0.5949	0.092	0	0.6094	0.1022	0	0.3015
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5451.1	0.02	0.0353	0.6015	0.00923984312558331	0.0115569540634166	0.061851645806921	0.0154	0.0315	0.5968	0.0238	0.0407	0.6147	0.3432
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3838.1	0.0404	0.0377	0.6012	0.0116483022056671	0.020938562541187	0.0605538945100395	0.0363	0.0322	0.5979	0.0435	0.0433	0.6067	0.3207
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4330.1	0.0204	0	0.6011	0.00685284650833029	0	0.0601184330907059	0.0173	0	0.5998	0.0215	0	0.6061	0.3785
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4175.2	0.0704	0	0.601	0.01137748333689	0	0.0593356285276905	0.066	0	0.5976	0.0741	0	0.6063	0.3286
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1477.1	0.0654	0.1152	0.6007	0.0109734299777874	0.148573146933779	0.160600346130916	0.0604	0.1022	0.5889	0.0699	0.124	0.619	0.2187
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold606.10	0.0763	0	0.6006	0.012211572067295	0	0.0592172466176525	0.0708	0	0.5962	0.0815	0	0.6054	0.3231
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1381.6	0.0402	0	0.6005	0.0117095609453613	0	0.0587562985829914	0.0339	0	0.5937	0.0469	0	0.6091	0.3593
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5018.3	0.0588	0.0153	0.6004	0.0315515664787772	0.0188248864714396	0.0662548929074888	0.0432	0	0.5853	0.0797	0.0321	0.6275	0.3255
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5868.1	0.0093	0.0766	0.6004	0.0131541969235694	0.0150862084936619	0.0599003729587557	0	0.0703	0.5938	0.0224	0.0815	0.6091	0.3137
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8421.2	0.0337	0.0278	0.6002	0.0197840830956292	0.0100515667546697	0.0595065275660558	0.0257	0.0212	0.5928	0.039	0.0337	0.6091	0.3383
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold580.4	0.1301	0	0.6001	0.0151231011675141	0	0.0589697779763241	0.1246	0	0.5972	0.1341	0	0.6067	0.2698
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3449.3	0.0246	0.0075	0.5999	0.00691568843407215	0.00741586939787006	0.0589254385835727	0.022	0.0036	0.594	0.0277	0.0129	0.6054	0.368
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1618.4	0.0351	0.0837	0.5997	0.00957798312737662	0.0126325597734115	0.0593567328642967	0.0297	0.0783	0.595	0.0403	0.0906	0.6067	0.2815
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1239.3	0.0797	0.0292	0.5995	0.0151510776153117	0.176618793765689	0.191286997909286	0.0731	0.0224	0.5945	0.0858	0.0351	0.6095	0.2916
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold703.5	0.5995	0.0553	0.0043	0.0713149221241046	0.0287056564909594	0.0223365671582699	0.5894	0.0475	0	0.6156	0.0619	0.0105	0.3409
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4110.1	0	0.0262	0.5993	0.0154247159469966	0.014687559139491	0.0598366187882657	0	0.021	0.5954	0	0.0321	0.6045	0.3745
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold947.7	0.042	0.0401	0.5992	0.00894835903726124	0.012275512796094	0.0596275882569936	0.038	0.0348	0.592	0.0451	0.049	0.6076	0.3187
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1575.1	0.0774	0.0455	0.5989	0.0119966463770062	0.0101785218558273	0.0606155853547873	0.0745	0.0402	0.5881	0.0845	0.0522	0.6046	0.2782
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1756.3	0.0859	0	0.5986	0.0271932890199037	0	0.0620188406479104	0.0788	0	0.5906	0.0911	0	0.6051	0.3155
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2174.5	0	0.0239	0.5986	0	0.00892976426185715	0.0616900251928208	0	0.0214	0.5956	0	0.0258	0.6056	0.3775
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6919.1	0.0536	0.5983	0	0.0136811195674833	0.060168383373647	0	0.0503	0.5941	0	0.0567	0.6043	0	0.3481
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1395.2	0.1364	0	0.5981	0.0179536729693031	0	0.058477376372411	0.1328	0	0.5944	0.1415	0	0.6053	0.2655
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2091.2	0.0427	0.1046	0.5981	0.00923150334964254	0.0181758098268282	0.0594407960477855	0.0392	0.0982	0.5939	0.048	0.1096	0.6075	0.2546
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3415.6	0.039	0	0.598	0.00998109664215753	0.00654542557749196	0.058637434523425	0.035	0	0.5941	0.0437	0	0.6039	0.363
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold433.1	0.0474	0.0138	0.598	0.00979498431009801	0.0101754828003817	0.0602376344388313	0.043	0.0063	0.5851	0.0525	0.0215	0.6111	0.3408
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2381.8	0.0249	0.0012	0.5979	0.0177717787884272	0.0102837843979074	0.0599541257974455	0.0146	0	0.5937	0.0441	0.0144	0.6058	0.376
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3404.1	0.0235	0.0623	0.5978	0.00786724738263293	0.0158634797508718	0.0608312477963485	0.0209	0.0528	0.5875	0.0274	0.0751	0.6132	0.3164
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3335.1	0	0.0975	0.5977	0.000471474793750092	0.227920304389287	0.232826949605181	0	0.082	0.5958	0	0.0992	0.6187	0.3048
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9063.3	0.1298	0.0656	0.5977	0.0181975054579733	0.0165740228910916	0.0599221329305853	0.1245	0.0623	0.5881	0.139	0.0774	0.6084	0.2069
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2884.7	0	0	0.5976	0.00269141232549203	0	0.0580626435201242	0	0	0.5932	0	0	0.6011	0.4024
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold656.1	0.1589	0	0.5976	0.0190602744073243	0.0204262151422058	0.0610637313643815	0.1479	0	0.5911	0.1657	0	0.606	0.2435
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3264.1	0.0116	0.0733	0.5972	0.00772025844243189	0.0133567071500406	0.0591313713478046	0.0083	0.0674	0.5914	0.0151	0.0797	0.6041	0.3179
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3443.2	0.0313	0.0157	0.5972	0.0126036790981593	0.0109098101975104	0.0604882761602382	0.0274	0.0106	0.5926	0.0372	0.0219	0.5998	0.3558
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3434.3	0.0503	0	0.5971	0.0207348112413334	0	0.0607150954051607	0.0423	0	0.5928	0.053	0	0.6031	0.3526
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6746.2	0.0895	0.0796	0.597	0.0118013886631991	0.0161558277820043	0.0611676921922657	0.0863	0.0715	0.5898	0.0921	0.0875	0.6121	0.2339
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2028.2	0.0809	0.0672	0.5969	0.018828760416563	0.0710432666573184	0.0758143186273969	0.0741	0.0617	0.5905	0.089	0.0716	0.6045	0.255
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6622.1	0.0344	0.0642	0.5968	0.016918590576688	0.020634807947122	0.0608275937554619	0.0227	0.0538	0.5918	0.0451	0.0767	0.6023	0.3046
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8626.4	0.0055	0.0192	0.5967	0.00775124994030672	0.0125951454708769	0.0588358145468769	1e-04	0.0137	0.5886	0.0121	0.0253	0.6054	0.3786
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6427.1	0.0752	0.5965	0.0141	0.0208334110090295	0.0913307446227924	0.0531643308086953	0.0646	0.564	0	0.0874	0.6191	0.0375	0.3142
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7547.3	0.0855	0.1936	0.5965	0.0154552350852145	0.0218727963503409	0.0582805532155664	0.0837	0.1887	0.5933	0.0915	0.1963	0.5994	0.1244
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7830.2	0.0115	7e-04	0.5965	0.010760557088502	0.00570494462166422	0.0613530367815983	0.0083	0	0.5904	0.0157	0.007	0.6021	0.3913
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2323.1	0.0405	0	0.5963	0.0141409341158583	0.00289218339159919	0.0589787752443523	0.0331	0	0.5871	0.0473	0	0.6001	0.3632
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5348.2	0.0504	0	0.5963	0.00879253150472819	0	0.0589337756583924	0.0474	0	0.5927	0.055	0	0.6008	0.3533
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold882.1	0.596	0	0.0754	0.0590822809523129	0	0.0118634795683463	0.5929	0	0.0729	0.606	0	0.0818	0.3286
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold131.6	0.1063	0.0128	0.5959	0.0258950156374231	0.00726800376274042	0.0679662145862074	0.097	0.0076	0.5805	0.1158	0.0187	0.6056	0.285
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7620.1	0.0745	0.0576	0.5958	0.016966810559161	0.0180254515288869	0.0594295634674474	0.0664	0.0519	0.5896	0.0809	0.0697	0.6044	0.2721
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2776.5	0	0.0182	0.5957	0.00440516408414294	0.0112240614251695	0.0589398256666004	0	0.0114	0.5861	0	0.0271	0.6039	0.3861
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold363.3	0	0	0.5957	0.00500178153786203	0	0.0585908390042553	0	0	0.5924	0	0	0.5999	0.4043
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold231.5	0.0694	0.1107	0.5956	0.0186001499360049	0.0206296438464835	0.0624416994274421	0.0659	0.1026	0.5919	0.073	0.1198	0.6049	0.2243
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold4068.2	0.0457	0.0871	0.5955	0.0207581466512672	0.0164424819923051	0.0613786949437697	0.0363	0.0807	0.5833	0.0538	0.0941	0.6109	0.2717
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2085.3	0	0.1491	0.5953	0	0.0250690509526047	0.0636558826412391	0	0.1435	0.5891	0	0.1554	0.6002	0.2556
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2391.13	0.1364	0.0567	0.5953	0.0177566567801148	0.0146557314901503	0.0599356129777958	0.1326	0.0513	0.5862	0.1429	0.0628	0.6048	0.2116
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3173.2	0.0379	0	0.5953	0.0100882316389488	0.00180648725275312	0.0584077095670353	0.033	0	0.5906	0.041	0	0.6019	0.3668
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold96.11	0.1129	0.035	0.5953	0.0141830423433102	0.0137022042369617	0.0592110492249783	0.1075	0.0307	0.5904	0.1183	0.0402	0.6042	0.2568
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3070.5	0.2486	0.0011	0.5952	0.0264950478450711	0.00520569668225805	0.0594988443766857	0.2431	0	0.5892	0.2528	0.0044	0.6007	0.1551
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold11723.2	0.069	0	0.5951	0.0153767311222768	0	0.0618165491946316	0.0631	0	0.59	0.0752	0	0.6029	0.3359
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7963.1	0.0457	0	0.595	0.0146883898758771	0.0118246946975003	0.0601408600105906	0.0382	0	0.5878	0.0539	0	0.6056	0.3593
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1482.5	0.5948	0	0.0988	0.0670030358347824	0	0.0146254617068766	0.5904	0	0.0964	0.604	0	0.104	0.3064
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5117.4	0	0.0312	0.5948	0	0.00754866148267945	0.0609899856560304	0	0.0274	0.5889	0	0.0358	0.6013	0.374
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold572.4	0.0919	0.0268	0.5948	0.012620091015825	0.0122500154291997	0.0604038279092958	0.0889	0.0202	0.5891	0.095	0.0319	0.6051	0.2865
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold983.3	0.0505	0	0.5947	0.018585686667317	0.0122588780784833	0.0617000917760937	0.0432	0	0.5883	0.0581	0.0011	0.5985	0.3548
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold506.1	0.5946	0	0	0.113464449908931	0.0357721138380215	0.074379989746018	0.5897	0	0	0.6004	0	0	0.4054
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2913.4	0.0266	0	0.5945	0.00629857555535405	0.000445765747447031	0.0620620822702997	0.0249	0	0.5909	0.0286	0	0.5991	0.3789
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8998.4	0.2083	0	0.5945	0.0260575083762718	9.57826285221151e-05	0.0591226143883209	0.2035	0	0.5903	0.2143	0	0.601	0.1972
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1602.1	0.1143	0	0.5944	0.0152861273634738	0.0149447716996709	0.0592117411973058	0.1089	0	0.5915	0.118	0	0.5981	0.2913
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2211.6	0.0946	0	0.5944	0.0146565990954189	0.00600571296145023	0.0580731313205991	0.0872	0	0.5906	0.1024	6e-04	0.6002	0.311
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3660.6	0.5944	0	0	0.0592085687003437	0	0	0.5886	0	0	0.6024	0	0	0.4056
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3700.1	0.0272	0	0.5944	0.014590413106014	0.00509333360685484	0.0624504360863895	0.0152	0	0.5834	0.0366	0.0057	0.6133	0.3784
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1258.4	0.1396	0.5943	0.0181	0.0158189706840625	0.0587842322821494	0.0124199797521507	0.1376	0.5885	0.0117	0.1428	0.6025	0.0264	0.248
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold742.3	0.2923	0	0.5943	0.0334548466370215	0.0172025600825719	0.059461633252762	0.2903	0	0.5926	0.2947	0	0.5975	0.1134
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold973.1	0.0363	0	0.5941	0.0353510419291625	0.000183159495008096	0.0737286298737804	0.027	0	0.5843	0.044	0	0.6041	0.3696
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1070.11	0	0.0109	0.5939	0.000925600520461955	0.00922805401868658	0.0589903580210321	0	0.0096	0.588	0	0.0135	0.604	0.3952
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2745.1	0.0418	0.1281	0.5938	0.0082264835914251	0.0195773797747481	0.0595644768961928	0.0393	0.1235	0.5905	0.0471	0.1314	0.6004	0.2363
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5878.1	0.1098	0	0.5937	0.0172165460541892	0	0.0583757087675007	0.1025	0	0.5866	0.1179	0	0.6001	0.2965
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5665.1	0.1903	0.041	0.5936	0.0399613108212833	0.0266093945379417	0.0582565592491417	0.1796	0	0.587	0.2409	0.0545	0.5989	0.1751
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3350.5	0.0595	0	0.5935	0.0244632115082071	0.0182964788960391	0.0596883242774152	0.0484	0	0.5904	0.0628	0	0.5974	0.347
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold6487.1	0	0.0141	0.5935	0.00290142939921234	0.00678539636319357	0.0591326775209656	0	0.0101	0.5886	0	0.0173	0.6019	0.3924
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8983.1	0.0571	0.5935	0.0871	0.0143941174934965	0.0580265073820013	0.0215739859284583	0.0491	0.5886	0.0821	0.0644	0.6011	0.0932	0.2623
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1342.1	0.0085	0.1051	0.5934	0.00614165285262424	0.0157305930032893	0.0585317744080809	0.0027	0.0972	0.5888	0.0126	0.1122	0.5988	0.293
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold7966.1	0.233	0.5933	0	0.0365736879930762	0.0690690562979292	0.0531207635795606	0.2291	0.5873	0	0.2385	0.5991	0	0.1737
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold16838.1	0	0.5932	0	0.00676999649419632	0.0587901640531694	0.00539751345955167	0	0.5874	0	0.0068	0.6021	0	0.4068
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2168.9	0.031	0	0.5932	0.0144181419937694	0.00324457884463223	0.0621506273974667	0.0253	0	0.5841	0.0391	0	0.606	0.3758
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold2867.5	0.1518	0	0.5932	0.0247918725310326	0.0446251266284534	0.0795813704920428	0.1439	0	0.5888	0.1606	0	0.5993	0.255
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold5213.2	0.0558	0	0.5932	0.0142165338076209	0	0.0586533864764687	0.0463	0	0.5872	0.0656	0	0.5984	0.351
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold525.9	0	0.1007	0.5932	0	0.017149553636822	0.0596059366392037	0	0.0928	0.5874	0	0.1084	0.6073	0.3061
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold8430.1	0.5932	0	0	0.058455229695	0	0	0.5859	0	0	0.6034	0	0	0.4068
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9581.1	0.1007	0	0.5932	0.0165276851520889	0	0.0605293615550473	0.0959	0	0.5886	0.106	0	0.5992	0.3061
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1454.4	0	0.0073	0.5931	0	0.00700806510775522	0.0650492199620337	0	0.0033	0.5849	0	0.0121	0.6103	0.3996
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1520.2	0.1273	0.5931	0	0.0151329389405559	0.0577416647412837	0	0.1233	0.5893	0	0.1323	0.5977	0	0.2796
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3502.5	0.1774	0.0147	0.593	0.0232586417394127	0.0107383407602564	0.058589816278306	0.1706	0.0111	0.5871	0.183	0.022	0.6	0.2149
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold490.9	0	0	0.5928	0.00397317350655843	0.00171450161860637	0.0580773357395594	0	0	0.581	0	0	0.5975	0.4072
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1583.5	0	0.5927	0	0.0015112872416392	0.166375524306748	0.166071327007688	0	0.5892	0	0	0.5996	0	0.4073
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold1963.7	0	0	0.5927	0	0	0.0591931751646137	0	0	0.5892	0	0	0.6073	0.4073
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold3281.1	0	0.0011	0.5927	0.00408495079159575	0.00598102120702636	0.0626196583805618	0	0	0.5874	0.0027	0.0051	0.5986	0.4062
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold397.6	0.0663	0.0197	0.5926	0.0116840546120792	0.010077151161671	0.0675427586723076	0.0618	0.0151	0.5838	0.0699	0.0262	0.6053	0.3214
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold9798.1	0.055	0	0.5926	0.0148098109201406	0.00258255274122912	0.0614462136030934	0.0527	0	0.5903	0.0579	0	0.5972	0.3524
Cladocopium-goreaui-C1-CDS_TaraDB-Symbiodinium_scaffold715.9	0.22	0.0511	0.5925	0.026501782103061	0.0126580930933979	0.0591178694842324	0.2162	0.0435	0.5872	0.2245	0.0556	0.5993	0.1364
